text,label
Buy Tata Motors on dips: Kalpesh Gohel,__label__2
"Buy TCS, says PN Vijay",__label__2
Exit Tata Motors: Dharmesh Kant,__label__1
Sell Tata Motors: Rajesh Agarwal,__label__1
Buy Tata Motors: Devang Mehta,__label__1
Tata Motors a good buy: PN Vijay,__label__1
Hold Tata Motors: Ranak Merchant,__label__1
Road block ahead? Car owners may not get subsidised diesel,__label__1
Exit Tata Motors: Kunal Saraogi,__label__1
M&M may slip to Rs 660-665: LKP,__label__1
Tata Motors may slip 3-5%: Ashish Chaturmohta,__label__1
Invest in Tata Motors: Salil Sharma,__label__1
Tata Motors may slip to Rs 880-900: Shruti Vora,__label__1
Tata Motors to rejig dealerships to counter declining sales,__label__1
Looking at assembling Nano overseas: Tata Motors,__label__1
Petronet LNG has target of Rs 190-195: IIFL,__label__1
Hold Tata Motors: Sharmila Joshi,__label__2
Short Tata Motors: Prakash Diwan,__label__2
Bull's Eye: 12 trading bets to boost your portfolio,__label__2
Singur row: Judge recuses himself from case,__label__2
M&M may see upside from current level: ICICI Direct,__label__1
Indian automakers' margins seen under pressure,__label__1
Tata Motors opens assembly plant in South Africa,__label__2
Tatas moved to Gujarat from Singur because of law and order,__label__2
Reliance Ind may rally upto Rs 900: Datta,__label__2
Political rivalry makes Nano project at Singur suffer: TML,__label__2
RIL may take Nifty lower to 5470 level: Sharma,__label__2
Considering new production units overseas: Tata Motors,__label__2
Tata Motors cites verdict upholding Singur land acquisition,__label__2
Kotak Mahindra has target of Rs 535-540: Monal Desai,__label__2
Govt counsel threatened to withdraw Singur case: Tata,__label__1
Sell Tata Motors: Shardul Kulkarni ,__label__1
"Buy Tata Motors, says Ambit Capital",__label__1
Mulling assembly of more Land Rover products in India: Tata,__label__2
"High interest rates, fuel cost to impact demand: Ratan Tata",__label__2
Hold Tata Motors: Rajesh Agarwal,__label__2
Tata Motors has strong support at Rs 980: Thukral,__label__2
Tata Motors has support at Rs 995-1000: Datta,__label__1
Petition challenging Singur Act to be heard from July 15,__label__1
8 Indian cos among world's 500 largest corps: Fortune,__label__1
"India car sales slowest in 2 yrs, more speed bumps seen",__label__1
Tata Motors' leaning toward Indonesia for new Nano plant,__label__1
Auto industry lowers 2011-12 growth forecast to 11-13%,__label__1
Tata Motors Jun qtr PAT seen down at Rs 2002cr: PLilladher,__label__1
Tata Motors accelerates CEBBCO's bottom-line,__label__1
June car sales slowest in more than 2 years,__label__1
Tata to start work on S.Africa assembly unit,__label__2
Tata Motors Jun qtr PAT seen up 17% at Rs 2325cr: KRChoksey,__label__2
Invest in Tata Motors: Rajesh Satpute,__label__2
"Land Rover to launch variants of Discovery 4, Range Rover",__label__1
Stay invested in Tata Motors for long term: Phani Sekhar,__label__1
"Tata Motors, Bajaj Auto best bet in auto space: Bhat",__label__2
Invest in Tata Motors: HDFC Securities,__label__2
Tata Motors files amendment to original petition,__label__2
Passenger car sales to moderate to 8-10% in FY12: Sharekhan,__label__2
"Automakers skid in June, M&M, Bajaj buck trend",__label__2
Car sales continue to slow down in June; bikes grow,__label__2
Tata group market wealth crosses $100-bn mark,__label__2
Exit Tata Motors: Aditya Agarwal,__label__2
Tata Motors June sales fall 1% as car sales slide,__label__2
"WB govt's law unconstitutional, says Tata Motors counsel",__label__2
"Tatas saved, Singur land not to be returned to farmers: SC",__label__2
Nearly 50 Indian cos keen on investing in UK this year,__label__2
Relief for Tatas in Singur land dispute,__label__2
WB govt identifies land for return to farmers in Singur,__label__2
Tata Motors move SC on Singur land issue,__label__2
Tata Motors to challenge Singur land distribution in SC,__label__1
Tata Motors best pick in auto space: Irani,__label__1
Short Tata Motors; target of Rs 955: Ashish Tater,__label__1
Bull's Eye: 11 stocks experts bet on for quick buck,__label__1
Singur land row: Tatas pray for status quo on future work,__label__2
Avoid financial service space: Ambit Capital,__label__2
Villagers loot materials from Tata factory site,__label__1
Calcutta HC adjourns Singur bill hearing till tomorrow,__label__1
Buy Tata Motors: Somil Mehta,__label__1
HC to hear Tatas' plea against Singur bill today,__label__1
Singur Act subjecting Tata Motors to hostile discrimination,__label__2
'Tatas to lose support by entering legal battle on Singur',__label__2
Singur Land Bill based on false premise: Kolkata HC Lawyer,__label__2
Mamata adamant as Tatas say land constitutional right,__label__2
Avoid Tata Motors: Angel Broking,__label__2
HC directs Tata Motors to serve notice on Bengal govt,__label__2
Tatas moves HC against Mamata's Singur Bill,__label__2
Tata Motors looks attractive: Manghnani,__label__2
Tata Motors to challenge bill scrapping Singur deal,__label__2
Tata Motors may slip to Rs 700: Sushil Kedia,__label__2
Singur Bill receives Governor's assent,__label__2
Buy Tata Motors at current level: PN Vijay,__label__2
Edelweiss says car sales growth could slow to 10% in FY12,__label__2
"If Tata Motors doesn't invest in WB, there are others: Cong",__label__1
Invest in Tata Motors: Salil Sharma,__label__1
"Setco to spend Rs 150 crore in 4 years, plans Africa plant",__label__1
Natarajan`s view on Tata Motors,__label__1
Tata Motors may slip to Rs 800-850 levels: Sekhar,__label__1
Tata Motors denies WB govt's charges of not generating jobs,__label__1
Buy Tata Motors; target of Rs 1360: KRChoksey,__label__1
Tata Motors vendors await compensation post Singur Bill,__label__1
Bengal govt must award appropriate compensation: Sona Koyo,__label__1
Tata Motors may slip to Rs 970: Datta,__label__1
Tata Motors may slip to Rs 700: Sushil Kedia,__label__1
Partnership with Fiat needs to be critically examined: Tata,__label__1
"Cut import duties on automobiles, components: Ratan Tata",__label__1
Invest in Tata Motors: Kalpesh Goyal,__label__1
"Tata Motors bags order for 1,111 trucks from SVLL",__label__2
Badkar upbeat on Tata Motors at current level,__label__2
"Mamata reclaims 400 acre Singur land, offers rest to Tata",__label__2
Raamdeo Agrawal view on auto stocks,__label__2
"May car sales growth slowest in 2-yrs, demand to moderate",__label__2
BMW India sees competition from Jaguar Land Rover,__label__1
Tata Motors bullish on 'Prima' range of trucks,__label__1
"Tata Motors, NEDO develop dual-fuel based power plant",__label__1
Rajgarhia`s view on Tata Motors,__label__1
Buy Tata Motors on 10-20% correction: Sampriti Capital,__label__1
Sell Tata Motors: Mohindar,__label__1
Sell Tata Motors: Somil Mehta,__label__1
"Short Tata Motors, says Rakesh Gandhi",__label__1
Accumulate Tata Motors; target of Rs 1315: P Lilladher,__label__1
"Nomura bearish on truck/bus sales, 'neutral' on Tata Motors",__label__1
Buy Tata Motors; target of Rs 1456: Angel Broking,__label__1
Tata Motors will remain rangebound: Standard Chartered,__label__1
PN Vijay`s view on Bajaj Auto,__label__2
Tata Motors may slip to Rs 1000: Mohindar,__label__2
Buy Tata Motors; target of Rs 1360: KRChoksey,__label__2
May auto sales: Check out how the key companies have fared,__label__2
Tata Motors total May sales rise 10%; car sales decline,__label__2
Short Tata Motors on every rise: Bhamre,__label__2
Buy Mahindra & Mahindra at lower levels: Baliga,__label__2
"Short Maruti Suzuki, Tata Motors: Mohindar",__label__2
"PN Vijay view on DLF, Tata Motors",__label__2
"Avoid Tata Motors, says Rajesh Jain",__label__2
Buy Tata Motors on decline: Mehta,__label__2
Accumulate Tata Motors: Choksey,__label__2
Tata Motors has support at Rs 1065-1060: Harchekar,__label__2
Jaguar Land Rover to source components from India - CEO,__label__2
CLSA lowers Tata Motors to outperform; cuts price target,__label__2
Add Tata Motors in portfolio: Ambit Capital,__label__2
Tata Motors plans up annual capex for India ops,__label__2
Tata Motors declares dividend at Rs 20 per share,__label__2
Tata Motors approves share split  ,__label__2
Tata Motors sees demand for CVs remaining 'healthy' ahead,__label__2
Radhika Gupta bullish on Tata Motors,__label__2
Buy Maruti Suzuki at Rs 1150 level: LKP,__label__2
Tata Motors FY11 PAT at Rs 9274 cr,__label__2
Tata Motors has resistance at Rs 1165: Chaturmuhta,__label__2
"Morgan Stanley cuts Tata Motors target price to Rs 1,324",__label__2
Exit Tata Motors at around Rs 1250: SP Tulsian,__label__2
Tata Motors Q4 cons PAT seen up 9.5% at Rs 2670 cr,__label__2
"Short Tata Motors, says Prakash Diwan",__label__2
"Bull's Eye: What's hot on the charts, and what's not",__label__2
Tata Steel can test Rs 525-530: Kulkarni,__label__1
Short Tata Motors: Prakash Diwan,__label__1
"Short Tata Motors, says Prakash Diwan",__label__1
"Bull's Eye: What's hot on the charts, and what's not",__label__1
"Tatas can invest in WB, but on people's terms: Mamata",__label__2
"Exit Ashok Leyland, says Rajesh Jain",__label__2
Malkani neutral on auto space,__label__2
"TCS, HDFC named India's best managed companies",__label__1
Tata Motors Group global wholesales grow 12% in April,__label__2
"Below Rs 695, M&M can slip to Rs 680: Salil Sharma ",__label__1
Buy Maruti Suzuki at lower levels: Diwan,__label__1
Short Cairn India at current level: Bala,__label__1
Tata Motors to raise Pantnagar output to 3.5 lakh units,__label__1
Jaguar Land Rover launches $1.67 bn senior notes offering,__label__1
Tata Motors has support at Rs 1162: Anu Jain,__label__1
Tata Motors fundamental looks good: Sajiv Dhawan,__label__2
Tata Motors may test Rs 1220: Kulkarni,__label__2
"Auto stocks fall amid DEPB scheme uncertainty, rate hike",__label__1
Tata Motors has support at Rs 1150-1130: Kulkarni,__label__1
"Bhamre negative on DLF, Tata Motors",__label__1
"Tata Motors April sales up 13% on year to 64,383 units",__label__2
"Honda, Toyota not big players in Indian auto market: Expert",__label__1
M&M a top bet in auto space: Motilal Oswal,__label__2
Tata Motors tiesup with SBI for channel financing,__label__1
Buy Tata Motors (DVR): Emkay,__label__1
Tata Motors Mar qtr PAT seen up at Rs 2622.4 cr: PLilladher,__label__2
Tata Motors Mar qtr PAT seen up at Rs 2669.9 cr: MOST,__label__1
"Hold Tata Motors, says Rakesh Gandhi",__label__1
Tata Motors Mar qtr PAT seen up at Rs 1920cr: Angel Broking,__label__1
Buy Tata Motors on dips: Dhawan,__label__1
"Hero Honda, Bajaj Auto top picks in auto sector: Bala",__label__1
Salil Sharma view on auto space,__label__1
Ratan Tata: The man behind the brand,__label__1
"Car sales seen slowing in 2011, costs to weigh",__label__1
"Technology, automobiles will lead rally: ICICI Sec",__label__1
Tata Motors Mar qtr PAT seen up at Rs 3017 cr: KRChoksey,__label__2
Prefer Bajaj Auto to Hero Honda: Irani,__label__1
"Tata Motors, M&M near to its supply zone: Manghnani",__label__1
Pick Tata Motors on dip: Deven Choksey,__label__2
Irani positive on auto sector,__label__2
Prefer Tata Motors to TVS Motor: Thacker,__label__2
FDI in retail to create opportunity for consumers: Tata,__label__2
Tata Motors first Indian co to make 1 lakh commercial vehicles,__label__2
Tata Motors looks attractive: Jigar Shah,__label__1
Tata Motors may trade in Rs 1120-1165 range: Gupta,__label__1
"Tata Motors, Bajaj Auto top picks in auto sector: Gupta",__label__2
"Below Rs 1100, Tata Motors may slip to Rs 1000: Manghnani",__label__2
Auto stocks see buying at lower level: TS Harihar,__label__2
"Gupta positive on Tata Motors, Bajaj Auto",__label__2
"IT, auto stocks in corrective mode: Thacker",__label__2
Tata Motors to raise passenger vehicle prices from April 1,__label__2
Tata Motors may slip to Rs 1000: Jatinder Sharma,__label__1
Buy Tata Motors; target of Rs 1520: Emkay,__label__2
Tata Motors sells 14% more vehicles in Feb globally,__label__1
"Buy ICICI Bk, HDFC Bk call options ahead of RBI meet:Dhawan",__label__1
Buy Tata Motors; target of Rs 1592: KRChoksey,__label__1
Reliance Capital can test Rs 480-460: Manghnani,__label__1
"Buy M&M, Tata Motors on every dip: Morgan Stanley",__label__2
Deutsche Equities positive on Tata Motors,__label__1
Hemang Jani positive on IT space,__label__1
Hold Tata Motors: SP Tulsian,__label__1
"Antique Stock Broking bullish on Bajaj Auto, Tata Motors",__label__1
Sell Mahindra and Mahindra: Manghnani,__label__1
Mehta positive on Mahindra & Mahindra,__label__2
Tata Motors has resistance at Rs 1200-1210: Manghnani,__label__2
Malkhani`s view on auto sector,__label__1
"Tata Motors has strong support at Rs 1050, says Kapadia",__label__1
February emerged as high-speed track for auto companies,__label__2
"Tata Motors, Bajaj Auto best picks: Choksey",__label__2
India auto sales rise in February,__label__2
Union Budget 2011-2012: Positive for auto sector,__label__2
Hero Honda looks attractive: Mehta,__label__2
Tata Motors says no plans to list Jaguar Land Rover,__label__2
"Buy Tata Motors, Bajaj Auto, says Radhika Gupta",__label__1
Tata Motors downside limit seems at Rs 1120-1100: Thacker,__label__1
See downside in Tata Motors: Bothra,__label__1
Buy Tata Motors; target of Rs 1470: Anagram Research,__label__1
"M&M, Ashok Leyland look weak: Anu Jain",__label__1
Accumulate Tata Motors; target of Rs 1463: P Lilladher,__label__1
Tata Motors has resistance at Rs 1240-1250: Dutta,__label__2
Tata Motors may test Rs 1270: Kedia,__label__2
Tata Motors looks under-priced right now: Dilip Bhat,__label__2
Book profits in Tata Motors at Rs 1240: Thacker,__label__2
Tata Motors can test Rs 1300: LKP,__label__2
Jain`s view on Tata Motors,__label__2
"Tata Motors Q3 net profit up 273% at Rs 2,424 cr",__label__2
Do not sell Tata Motors: Sharmila Joshi,__label__2
Tata Motors Q3 PAT seen up 3 times at Rs 2089 cr,__label__2
"DLF, Tata Motors may decline 8-10%: Mohindar",__label__2
Ashok Leyland has support at Rs 42-45: Mohindar,__label__2
Buy Tata Motors; target of Rs 1543: Anand Rathi Securities,__label__1
Tata Motors may slip to Rs 1020: Manghnani,__label__1
Sell Tata Motors; target of Rs 1025: Aditya Birla Money,__label__1
Growth slows for India carmakers,__label__2
January auto sales in top gear,__label__2
"Below Rs 1100, Tata Motors may slip to Rs 1020: Thukral",__label__1
"Hold Tata Motors, Maruti Suzuki: Mehta",__label__1
Tata Motors may slip to Rs 1100-1080: Thacker,__label__2
Tata Motors launches Tata Venture in Maharashtra,__label__2
"See lower levels in Tata Motors, Hero Honda: Baliga",__label__1
Sharp rise in steel prices impacting margins: Nelcast,__label__2
Buy Tata Motors at Rs 975-1000: Baliga,__label__2
Tata Motors may slip below Rs 1165-1150: Thacker,__label__1
Q3 earnings: Auto sector preview and expert picks,__label__2
Buy Tata Motors: Fortune Equity,__label__2
Tata Motors may move up 5-10%: Maheshwari,__label__2
Q3 earnings: How will different sectors fare?,__label__2
Tata Motors qtr PAT seen up 195.3% at Rs 1920cr: Angel,__label__2
Tata Motors looks attractive: Choksey,__label__1
Tata Motors Dec qtr PAT seen up 221% at Rs 2087cr:KRChoksey,__label__1
Tata Motors has strong support at Rs 1150-1200: Bothra,__label__1
Hold Tata Motors: Radhika Gupta,__label__1
Tata Motors may go upto Rs 1440-1450: Bhambwani,__label__2
Ambareesh Baliga negative on Tata Motors,__label__2
December car sales signal continued growth,__label__2
"Bajaj Auto, Tata Motors look strong: Bhambwani",__label__2
"New models, discounts drive Dec auto sales up",__label__2
Buy Tata Motors on 5% dip: Jajoo,__label__2
Tata Motors extends open sales of Nano across India,__label__2
Buy Tata Motors on dips: Thacker,__label__2
Tata Motors may go upto Rs 1420-1440: Bhambwani,__label__2
Expect atleast Rs 200cr from Chakan land sale: Autoline,__label__2
Hold Tata Motors: Kunal Bothra,__label__2
Buy Tata Motors on lower levels: Choksey,__label__2
"Mahindra and Mahindra, Tata Motors safe player: Udasi",__label__1
Enter Tata Motors with stoploss Rs 1200: Bhambwani,__label__1
Prefer Tata Motors in auto space: Mohindar,__label__1
Tata Motors an outperformer amongst auto space: Thacker,__label__2
GB Auto says talks with Tata Motors ended,__label__1
Tata Motors to raise vehicle prices in January,__label__1
"Prefer Tata Motors, says Mohindar",__label__1
Accumulate Tata Motors; target of Rs 1458: Angel Broking,__label__1
Tata Motors to fast-track Nano car loans,__label__1
Tata Motors Nov global sales up 6%,__label__1
"Toyota gets 12,000 pre sale Etios orders in India",__label__1
Buy Tata Motors; target of Rs 1510: KRChoksey,__label__1
