text,label
Infosys has good support at Rs 3040,__label__1
Infosys Q1 net seen up 6.06% at Rs 713.82cr,__label__1
IT space will not disappoint,__label__2
IBEF Research: Infosys Technologies Ltd,__label__2
Infosys looks good at current levels,__label__1
Technology looking good at current levels,__label__1
Reliance has short term target of Rs 1090,__label__1
United Bank of India partners with Hewlett-Packard,__label__1
Bangalore woos foreign capital for facelift,__label__1
"Above Rs 3000, Infosys can add Rs 75-125",__label__1
Infosys has support at Rs 2890,__label__1
"Infosys, Satyam, Wipro look safe bet",__label__1
Infosys will figure in Nasdaq's new listing tier,__label__1
TCS retains top slot as software services exporter,__label__1
Infosys qualifies for NASDAQ Global Select Market,__label__1
IBEF Research: Daikin Industries Ltd,__label__1
Infosys would merit investments,__label__1
Fallen rupee will give lot of comfort to technology stocks,__label__1
Will IT sector take onus of leading the new rally,__label__1
"HDFC Bank, ICICI Bank, Infy, Satyam in S&P BRIC index",__label__1
Infosys looks good on declines,__label__1
Invest in Infosys Tech at lower level,__label__1
Tata Consultancy to double South American revenues,__label__1
Infosys Technologies to outperform: CLSA,__label__1
Satyam may go upto Rs 720,__label__1
Satyam can touch Rs 800,__label__1
Largecap tech stocks safer at current levels,__label__1
Satyam has target of Rs 720-730,__label__1
IT expansion plans for Tamil Nadu,__label__1
Buy Infosys for target of Rs 3725: ASK-Raymond James,__label__2
"Buy SBI, ICICI Bank, M&M, Infosys, ACC",__label__2
"ITC, Infosys look attractive investment picks",__label__2
BPO attrition rates less steep in small towns,__label__2
IBM to invest $ 6 billion in India over three years,__label__2
F&O strategies for the day,__label__2
"RIL, Infosys & Indian Hotels emerging picks",__label__2
"Infosys plans to have 5,000 in China in 5 years",__label__2
"Infosys, TCS look attractive in technology space",__label__2
Last quarter hedges at $330 m: Infosys,__label__2
IT sector doing well,__label__2
"Prefer Infosys, Wipro, Satyam",__label__2
IT stocks will do well in the short-run,__label__1
Which stocks to build positions in now?,__label__1
Buy Infosys Technologies on dips,__label__1
Infosys has strong support at Rs 2750,__label__1
F&O strategies for the day,__label__1
"Infosys, ITC, Reliance, ACC look good on decline",__label__1
Initial interest will be in main line scrips: Mathew,__label__1
"Brand Infosys valued at Rs 23,000 cr",__label__2
Infy's quota solution,__label__1
"MSCI India index adds 5 stocks, deletes Castrol",__label__1
IT sector to grow at 30 pc over 5 years,__label__1
IT cos to raise wages by 16% this fin year: Survey,__label__1
IT sector facing shortage of quality engineers,__label__1
Accumulate Satyam & Infosys: Dutt,__label__1
F&O strategy: Buy Infosys May Futures at Rs 3194,__label__1
"Infosys picks 15 out of every 1,000 job seekers",__label__2
"Buy Infosys, TCS, Wipro at current levels",__label__1
Infosys going to show 30% growth,__label__2
Hold Infosys for target of Rs 3650: Bhambwani,__label__2
Buy technology stocks on dips,__label__2
IT sector set to hire at scorching pace,__label__2
"Prefer TCS, Infosys, Wipro, HCL Tech to Satyam",__label__2
Infy to buy Citi stake in Progeon,__label__2
Infosys buys out Citigroup's 23% stake in Progeon,__label__2
Infosys has support at Rs 3175-3183: Thacker,__label__2
"Thacker positive on Infosys, TCS",__label__2
F&O strategies for the day,__label__2
Infosys has target of Rs 3450-3600,__label__1
Infosys will scale up 3450-3500,__label__1
Technology can be growth story going forward,__label__1
Buy Infosys for long term: Sukhani,__label__1
Expect 25% return from Infosys,__label__1
Infosys can touch Rs 3400-3500 in two quarters: Bhambwani,__label__1
Infosys has target of Rs 3370: Sharma,__label__1
"Buy Infosys on declines, says Mehta",__label__1
Stay invested in Infosys Technologies,__label__1
Infosys has good support at Rs 2950,__label__1
"Mkt to be attractive around 9500-10,000: ICICI Sec",__label__1
Infosys can touch Rs 4000: Sukhani,__label__1
Infosys has support at Rs 2965,__label__2
Desai bullish on technology sector,__label__2
Menaka Doshi gets Ramnath Goenka Award for journalism,__label__2
Infosys can touch Rs 3450,__label__2
"Be invested in Infosys, Satyam, Wipro, TCS",__label__2
Dutt positive on Infosys; earnings will be Rs 120-130,__label__2
"Infosys will move up, says Kapoor",__label__2
Infosys can go upto Rs 3270-3300,__label__2
Pretty good times for tech sector: Dutt,__label__2
IT can help Customs do better: Premji,__label__2
Infosys mulls fifth bonus issue,__label__2
Infosys FY06 net seen up 31.68% at Rs 2491.47cr,__label__1
It is Wipro's turn to expand in Hyderabad,__label__1
It's brand Hyderabad for IT Cos now,__label__2
Tech should be a market performer,__label__2
Progeon buy-out unlikely to hit Infosys earnings,__label__2
Tech sector a momentum play before results announcement,__label__1
Satyam is very good for day traders,__label__1
Infosys can touch Rs 3060 before results,__label__1
Buy Infosys at current levels with 2-3 months view,__label__1
TCS looks better than Infosys: Suri,__label__2
Finacle to host a global banking CXO conclave in Goa,__label__2
TCS looks better than Infosys & Satyam: Sharma,__label__2
Infosys in Kolkata?,__label__2
Stay invested in Infosys for 4 months to see Rs 3100-3200,__label__1
Infy mid mgmt thinning due to growth: Basab Pradhan,__label__1
Tech stocks may little choppy from current levels,__label__2
"Slow down Infy growth, mid mgmt in crisis: JP Morgan",__label__2
Infosys can touch Rs 2880-2905,__label__1
Infosys remote centre in Prague by April,__label__2
Wipro goes shopping to US; buys cMango,__label__2
India to see more trade with France,__label__2
"What the IT sector wants: More tax holiday, easier FBT...",__label__1
Next rally in market can support by tech stocks,__label__1
Be careful in trading all technology stocks,__label__1
BT scouts for Indian start-ups; may locate R&D base here,__label__2
IT sector may need $2.6 b to train 1m professionals in 3yrs,__label__2
"F&O strategy on NTPC, Infosys Technologies",__label__2
Infosys has good support at Rs 2665-2760,__label__1
Stay invested in technology space: Vijay,__label__1
Infosys has strong support at Rs 2670,__label__1
Buy tech stocks from long term view: Baliga,__label__2
"Sell Infosys,TCS: Mohoni",__label__2
"Buy Infosys, TCS, Satyam on further declines",__label__2
"Buy Infosys Tech, target of Rs 3490: Angel Broking",__label__2
Infosys to invest Rs 50 cr more in Kerala centre,__label__2
Don't worry about technology sector: Dutt,__label__2
Buy Infosys on Rs 100-200 decline: Sukhani,__label__2
Stay invested in Infosys Technologies: Jain,__label__2
Q4 is going to be interesting: TCS,__label__2
Buy Infosys Technologies on declines: Damania,__label__2
"Buy Infosys Technologies, says Joshi",__label__2
"Infosys a good buy, says Gaba",__label__2
Stay invested in Infosys Technologies: Shastri,__label__2
Baliga positive on Infosys Technologies,__label__2
Infosys Technologies Q3 revenues grow year-on-year by 35%,__label__2
"Infosys announces results for the Quarter ended Dec 31,2005",__label__2
Stay invested in Infosys Technologies: Baliga,__label__2
Technology space will remain firm: D'Souza,__label__2
"Above Rs 3000, Infosys can add Rs 200",__label__1
"Arora positive on Satyam, Infosys, Wipro",__label__1
"Buy Infosys, TCS at current levels, says Baliga",__label__2
IT firms step up security,__label__2
Stay away from Infosys Technologies: Mohoni,__label__1
"Be positive on Infosys, TCS, Wipro",__label__1
"Above Rs 2936, Infosys will continue to do well",__label__2
"Book some profits in Infosys, Satyam: Mohindar",__label__2
"Above Rs 2935, Infosys can touch Rs 3000: Bose",__label__2
Returns in Infosys may edge out in next 3 mths,__label__2
"Invest in Infosys at current levels, says Jain",__label__1
"Switch from TCS to Infosys, says Sharma",__label__1
Infosys has resistance at Rs 2890-2940: Bose,__label__1
Infosys can touch Rs 3200-3300 by March 2006: Baliga,__label__1
"F&O strategy on Bharti Tele Ventures, Infosys Tech",__label__1
Centurion Bank Of Punjab banks on Finacle,__label__1
Centurion Bank of Punjab plans to expand in North,__label__1
"Infosys can touch Rs 3000, says Gujral",__label__1
"Stick with Infosys, Wipro than Visualsoft: Chokhani",__label__1
Mukesh Ambani speaks his mind at IIM-A,__label__2
"Stay away from Polaris, says Sukhani",__label__1
Switch to Infosys than Patni Computer: Pujara,__label__2
Infosys can go upto Rs 3000-3200 in 6-9 mths: Malkani,__label__2
Infosys requires some consolidation at current levels,__label__1
"Satyam, Infosys are better than HCL Tech: Chavan",__label__2
"TCS, Infosys, Satyam top picks in tech: Arora",__label__2
Infosys & Wharton School announce WIBTA 2005,__label__1
Infosys will range bound between 2400-2700: Gujral,__label__1
Infosys to host analyst meet,__label__2
Infosys adopts section 404 of the US Sarbanes Oxley Act,__label__2
"Market is punishing HCL Technologies, sats Chadha",__label__2
Tech biggies are getting new deals at higher rates,__label__2
Tech majors beat street expectations in Q2,__label__2
"Valuation gap between Satyam, Infy, Wipro to narrow",__label__1
Infosys good bet for the next 4-6 weeks,__label__1
Wipro BPO's profits to improve: Analysts,__label__1
Demand trend to remain strong for Wipro: Katri,__label__1
"Infosys, Wipro are buy at lower levels, says Baliga",__label__1
"F&O strategy on Infosys Technologies, IPCL",__label__1
Infosys could go down to Rs 2503: Sharma,__label__2
Damani bullish on Infosys with one year horizon,__label__2
TCS might perform better than Infosys: Bose,__label__2
"Buy Infosys above Rs 2520, says Gujral",__label__2
"Value digging will be restricted in Tata Steel, Wipro",__label__2
Midcap tech stock will outperform IT biggies: Dalal,__label__2
Infosys has support way down at Rs 2456: Mathew,__label__2
"Some correction is possible in Infosys, says Dalal",__label__2
"Prefer Infosys Technologies to TCS, says Malkani",__label__2
Infosys can touch Rs 2829: Gaba,__label__2
"Prefer Infosys to TCS, says Jasani",__label__2
"Infosys has got support at Rs 2580-2574, says Bose",__label__2
Infosys has target of Rs 3185: Bhattacharya,__label__2
Half-Year FY06 Revenue Reaches US$ 1 Billion,__label__2
Looking for more deals to strengthen position:TCS,__label__2
Tech numbers ahead of expectations: Analysts,__label__2
Finacle witnessing remarkable growth: Infosys,__label__2
BFSI growth driven by global brand: Infosys,__label__2
Recruitment in line with future plans: Infosys,__label__2
FY06 revenue guidance for Progeon at $ 80mn,__label__2
New contracts coming at 3-4% higher rate: Infy,__label__2
Weak rupee good for margins: Infosys,__label__2
Robust quarter; volume growth back on track: Infosys,__label__2
"Q2 good quarter, pricing stable with upward bias: Nilekani",__label__2
"Buy Infosys Technologies on dips, says Jain",__label__2
Infosys Q2 net profit up 13.9% at Rs 606cr,__label__2
"Technology sector should outperform, says Mehra",__label__1
Broker says buy Infosys Technologies,__label__1
"Infosys is the top pick, hold it for one-two years: Shah",__label__1
Infosys will face strong resistance at Rs 2750-2800,__label__1
"Midcap IT stocks can run up in six months, says Dutt",__label__1
Infosys has good support at Rs 2550: Sharma,__label__1
RIL has capability to take markets higher: Sharma,__label__2
Infosys Q2 net profit seen up 8.91% to Rs 579.34cr,__label__2
"Buy Infosys Technologies on weakness, says Baliga",__label__2
Tech can outperform other sectors in October: Sharma,__label__2
"Prefer TCS, Infosys to Wipro, says Mathew",__label__2
"Wipro will underperform markets, says Mehta",__label__2
"Take buy call on Infosys, TCS at about 20-30% dips",__label__2
Infosys will play out for next 2-3 years: Sameer,__label__2
Indian-American entrepreneurs bullish on Indian economy,__label__1
TCS slightly undervalued to Infosys: Shah,__label__1
"Stick to largecaps in technology space, says Mehta",__label__1
Expect positive surprise in guidance of Infosys,__label__1
Infosys has immediate target at Rs 2600: Gaba,__label__1
Indo-US entrepreneurs bullish on India,__label__1
Bose bullish on Infosys Technologies,__label__1
Stick to frontline stocks but not at current valuations,__label__1
Bhattacharya of Hindalco bags IBL award,__label__1
Infosys has strong support at Rs 2390-2400: Mathew,__label__1
Infosys needs to cross Rs 2545-2570: Expert,__label__1
"TCS, Satyam, Infosys have some momentum left",__label__1
"Wipro, Infosys, Sail, Tata Steel are fully priced: Sampat",__label__1
Infosys has immediate target at Rs 2600: Gaba,__label__1
"Above Rs 2520, Infosys can touch Rs 2700: Gujral",__label__2
Sharma positive on Infosys Technologies,__label__2
Infosys has strong support at Rs 2340-2350: Mathew,__label__1
Buy Infosys at support between Rs 2290-2300: Mathew,__label__1
Tech becomes good a defensive in these stormy times,__label__2
Infosys target seen at Rs 2600: Gaba,__label__2
Volumes a dampener for technology stocks: Suri,__label__2
Midcap tech stocks can outperform in prices: Dhawan,__label__2
"TCS plans to hire 15,500 people in 2005-06",__label__2
Next target for Wipro is Rs 390-414: Manghnani,__label__1
"Infosys can add another Rs 300, says Gujral",__label__1
Infosys needs to cross Rs 2435 to touch Rs 2600: Gaba,__label__1
"Infosys, TCS will generate buy signal at lower levels",__label__1
Mahindra-BT to invest Rs 250 cr in Pune,__label__1
"Below Rs 2380, Infosys will be rangebound",__label__2
TCS on path for more big deals in global market,__label__2
Buy Infosys for moderate returns of 10-15%: Vora,__label__2
Infosys is set to quote Rs 2498,__label__2
Infosys-ABN Amro deal size at $ 140 mn: Pai,__label__2
"Infosys can go upto Rs 2700, says Gujral",__label__2
"TCS, Infy win huge contracts from ABN Amro",__label__2
Infosys can touch Rs 2600: Gaba,__label__1
Price movements in tech stocks will be news driven,__label__1
"Enter Infosys Technologies, says Sukhani",__label__1
"Infosys has 15% upside, says Shah",__label__1
"Hold Infosys,TCS, Wipro, & Satyam: Baliga",__label__2
"Stay invested in Infosys, says Shenoy",__label__2
Brokers rate Infosys as a market performer,__label__2
"Infosys can test Rs 2400, says Bhambwani",__label__2
"Stay invested in Infosys, says Mehta",__label__1
Infosys might lead rally in tech sector: Bose,__label__2
Infy must remain above Rs 2410 to break out,__label__2
"Buy Infosys on every dip, says Baliga",__label__1
F&O strategy on Infosys and LIC Hous Finance,__label__2
