Headlines,Labels
infy meet re guidance; q1 pat down 5% at rs 1527cr (qoq),0
"infosys q3 review: should you buy, sell or hold the stock?",0
"positive on consumer durables, cautious on infra: patnaik",1
infosys apr-june net see down 2.7% at rs 3013 cr: most,0
"hold tcs, buy mindtree & hcl tech: baliga",1
3% q1 quarterly growth high ask for infosys: phillipcap,0
expect 18-20% upside in infosys: r shah,1
"sell dish tv; buy lic housing, tv18 broadcast: prakash gaba",0
"keep tcs, infosys in buy list: deven choksey",1
buy infosys; target of rs 780: icici direct,0
"beml can climb to rs 1335, infosys rs 965: prakash gaba",0
need to focus on increase exports: nrn narayana murthy,0
tech stock will sustain gain,1
yet another top-level executive quit infosys,0
infosys have support at rs 2200: sukhani,1
infy to buy citi stake in progeon,1
accumulate infosys; target of rs 3475: krchoksey,0
"hold infosys technologies, say bhambwani",0
"after tcs, infosys say buyback to happen at 'appropriate time'",0
infosys announce strategic partnership with orange,0
infosysï¿½ public sector bank shift: an analysis,0
"buy infosys 3300 call, advise manoj murlidharan vayalar",0
expert view on infosys q2 result,0
infosys q4 pat see down 3% to rs 2788 cr: angel,0
buy infosys; target of rs 2940: plilladher,0
infosys sept pat see up 14% at rs 1692 cr: angel,1
"tcs, wipro, mindtree: who will steal the show in q2?",0
infosys may head higher: dipan mehta,0
profit of cos to be erode after icai rule,1
infosys have support at rs 2050-2100: karvy,0
infosys name anantha radhakrishnan as new bpo head,0
infy to review wb operations post-singur row,1
satyam may go up to rs 850,1
infosys look better: bose,0
top 4 it stock don' t look attractive,0
buy infosys; target rs 3000: p lilladher,0
"prefer hcl tech, infosys: deven choksey",1
expect infosys to touch rs 3500-mark: prabhudas lilladher,1
narayana murthy: 4 step india need to take to become $10 trillion economy,0
infosys recommend final dividend of rs 14.75,1
"hcl tech, tcs look good, say bandyopadhyay",1
"bala to head infosys bpo arm, finacle; bansal to be new cfo",0
infy consult to break-even in q4: pratt,1
infosys cfo rajiv bansal step down,1
"after dismal infy q2 results, will other it cos click?",1
"buy bhel, grasim, exide; sell infosys, pc jeweller: thakkar",1
"infosys can head towards rs 1130, say ashish kyal",1
infosys bpo restructure its procurement biz,0
buy infosys for long term: s joshi,1
"surge rupee to hit it, pharma, gems & jewellery",1
infosys have target of rs 2406: aniruddha mehta,1
ubs securities positive on it service,1
"buy infosys, say gujral",0
"buy titan company, maruti suzuki; sell infosys: jk jain",0
buy infosys at support between rs 2290-2300: mathew,0
will infosys cut fy13 eps guidance?,1
3i open knowledge & resource centre in india,1
infosys technologies fully priced: maheshwari,0
jaiswal bullish on midcap it stock,1
"infosys's q2 result on october 11, 2013",1
indian share rise after start lower on blast,1
"norms soon for crowdfunding, mf sale through ecomm:uk sinha",1
splendid infy nos may attract institutions: dipan mehta,0
buy infosys around rs 2260: sukhani,1
buy infosys; target of rs 1092: axis direct,1
buy infosys; target of rs 2750: karvy stock broking,0
buy infosys; target of rs 2350: iifl,1
whatï¿½s the difference between india and china's sez policy?,0
iconic murthy retire as infy chairman next yr: what next?,1
"here's how to play l&t, infosys, dlf, glenmark today",1
"wipro will underperform markets, say mehta",1
"buy infosys, hcl technologies: sudip bandopadhyay",0
"tcs, infosys good bet, say hemant thukral",0
"accumulate infosys, hold hdfc: emkay",0
india it outsource firm seek booster shoot from obamacare,1
infosys name a leader in idc marketscape,1
"hcl tech, wipro may move up, say sukhani",1
see 20% upside for hcl tech from current levels: ambit cap,1
"tcs, infosys may slip further: sharma",0
"tcs q4 profit see down 2%, dollar revenue may rise 2%; 5 factor to watch out",1
why buybacks be lose their magic touch,1
"below rs 2880, infosys can go to rs 2720: manghnani",0
"wipro, tech mah, hcl q4 to see 3% $ revenue growth: nomura",1
tata consultancy to double south american revenues,0
"prefer infosys, say amit khurana",1
infy q3 result unlikely to be strong; but good buy: tandon,0
vishal sikka name infosys ceo; murthy to quit as chairman,1
deepak m satwalekar to retire from infosys board,0
prefer largecap it stocks: anup bagchi,0
infosys remote centre in prague by april,1
s mahadevan positive on infosys technologies,0
infosys: outcome of board meet,0
"buy tcs, infosys, l&t for long term: dilip bhat",0
wipro q2 beat estimate: analysts to upgrade their outlook?,1
tata motor only indian firm on top-50 global r&d list,0
sell infosys jan fut below rs 2360: iifl,1
go long on hcl technologies; target of rs 900: gopi suvanam,0
indian it cos eye europe as derisking strategy,1
infosys whistleblower could get $5-8 mn from settlement,1
"crompton greaves may slip further, say sukhani",0
buy infosys for long term: sukhani,0
buy infosys; target of rs 1250: motilal oswal,0
expect infy eps guidance for fy08 at 22-25% : ubs,0
"infosys: another subdue quarter, rupee enable growth",1
exit from it stocks: murlidhar,1
"infosys to set up innovation hub in rhode island, hire 500 american workers",1
infosys q1 net profit down 8% to rs 1488 cr (qoq),1
infosys invest in us-based tidalscale,1
infosys partner with novasom to significantly speed test result process,1
"buy hero moto, hold infosys: ambareesh baliga",0
"buy infosys, advise hemant thukral",0
"buy infosys, idea cellular; sell hpcl: ashwani gujral",0
hold infosys; target of rs 1140: arihant capital,0
infosys raise fy10 dollar eps guidance by 5-6%,1
2013 open with optimism ting with caution: cii,0
"infosys, tcs, wipro, satyam will outperform",1
"buy sun tv, boi, dhfl, beml, bajaj electricals: ashwani gujral",0
accumulate infosys; target of rs 2836: angel broking,0
"buy infosys on dips, say sukhani",0
no significant upgrades/downgrades for infosys: idfc sec,1
schlumberger & infosys announce global alliance for e&p,0
infosys fy13 guidance do not bode well for it sector,1
low eps guidance due to esop allotment: nilekani,0
infosys fy08 eps see at rs 82: karvy,1
infosys can cross rs 2400: mehta,1
exit infosys technologies on upside: thacker,0
us regulator nod for ifrs account standard,1
"infosys net pat be rs 1613cr for qtr end march 31, 2009",1
dipan mehta negative on largecap it stock,0
support for infosys at rs 3300: chandan taparia,0
"buy infosys at around rs 2950-3000, say siddharth bhamre",0
"buy infosys 3400 call, sell 3450, 3500 calls: amit trivedi",0
expect 20-25% upside in infosys: phani sekhar,1
infosys q1 net dip 5.4% qoq to rs 1720cr,1
keep stop loss at rs 1900 in infosys,1
buy infosys technologies; target of rs 3230: iifl,0
infosys ceo salil parekh will be pay a fix salary of rs 6.5 crores,1
"infosys concern by us, europe, plan china expansion",0
"tcs beat street with q3 net profit of rs 3551 cr, up 1%",0
"buy infosys, see 3-4% upside: dharmesh kant",0
infosys result to surprise positively,1
"hcl tech, infosys and satyam look good",1
bull's eye: stock to buy today,0
"with uk and eurozone market be reshaped, what's in it for indian cos?",0
"fact sheet-consolidated financial data, q3 2006-07",0
"infosys q3 revenues see up 5.5% to rs 5,713.4 cr",0
infosys q2 fy€™19 earn conference call,1
"infosys top pick in it space, say dilip bhat",0
i-flex solutions can touch rs 1550: gujral,0
infy price fall hint at pressure on it sector: edelweiss,1
golomt bank select infosys finacle to accelerate growth,0
"buy infosys, target rs 1450: ashish chaturmohta",0
europe remain a cause for concern: infosys,0
$ 492bn investment need for infrastructure in india,0
infosys tech have target of rs 3500: jain,1
"infosys' fy15 result on april 24, 2015",1
infosys may touch rs 3700-3800: dilip bhat,1
"prefer sun pharma, lic housing, infosys: mayuresh joshi",0
preference would be infosys follow by hcl tech: sp tulsian,1
hold icici bank,1
infosys report revenue of $4.18bn;yoy gwth of 35%(us gaap),0
infosys expand footprint in latin america,1
"go long in infosys, say sudarshan sukhani",1
"infosys q1 pat may dip 11% qoq to rs. 3,630.6 cr: kotak",1
"enter infosys technologies, say sukhani",0
"wipro have rs 5,831-cr liquid investments",0
"infosys q1 net see down 1% to rs 2,369.8 cr: motilal oswal",0
"infosys' 36th agm hold on june 24, 2017",1
sell lupin; buy infosys: mithil pradhan,1
infosys to hire 10000 american workers in next two year,0
"hold infosys technologies, say mohoni",1
would consider restructure if clients demand it: hcl tech,1
"infosys' vishal sikka complete 3 years as ceo, say proud of revenue growth at firm",1
ebitda margins for infosys at 33.6%: cnbc-tv18 analysis,1
pnb set milestone for the indian bank industry,0
"infosys announce result for the qtr end dec 31,2006",0
"buy infosys, target of rs 1595: sharekhan",0
us bank cancel it contract of finacle,0
buy hcl technologies on decline,1
microsoft announce open source technology program,1
sc order prosecution of ex-md in bpo staff death,1
accumulate infosys; target of rs 782: prabhudas lilladher,0
infosys to buy zurich-based lodestone hold at usd 350 m,0
"buy hindalco indstries, infosys, voltas: rahul mohindar",0
"prefer bajaj auto, infosys: motilal oswal sec",0
"exit infosys, look for better opportunities",1
jpmorgan suggest more de-centralisation for infosys as stock fall 2%,0
buy infosys after correction of rs 100-150,1
infosys can touch rs 2050,0
"bull's eye: short escorts, infosys; buy cmc, unite spirit",1
infosys exodus: head of labs subrahmanyam goparaju resign,0
what discount to multiple do nomura give hcl tech vs tcs?,1
infosys to report revenue growth of 10.1%: motilal oswal,1
infy deliver impressive performance: angel stock broking,0
super six intraday pick for may 15,0
infosys q4 pat see down at rs 3220.2 cr: icicidirect,1
"see upside in infosys, say ashwani gujral",0
buy satyam computer service on dip,0
"buy infosys 1950 put, advise jk jain",0
dilip bhat`s view on tcs,1
sell infosys on every rise: sanjeev agarwal,1
hold infosys; target rs 2982: sushil finance,0
"infosys may give 20% upside, say dilip bhat",1
"above rs 2935, infosys can touch rs 3000: bose",1
infosys must cross rs 2430 for break out,1
stay invest in infosys,0
be sikka€™s exit a nasty hiccup or the begin of the end for infy? the succession will tell,1
buy infosys: prabhudas lilladher,0
infosys can test rs 1750: gujral,0
accumulate infosys; target of rs 3875: dolat capital,1
"pankaj pandey positive on tcs, hcl tech, infosys",0
infosys may slip to rs 2050- 2100: baliga,1
infosys' chairman k.v. kamath resign,1
infosys q1 pat see down 12.2% at rs 2626.2 cr: icicidirect,0
infosys to be global technology service partner for atp,0
"buy infosys 2000 put, sell 1850 put: subramanium",0
infosys add 35 new clients in q2,1
infosys dec qtr pat see down 5% at rs 1641 cr: karvy,0
chandra's rise at tata group spell it sector importance: sikka,1
buy infosys; target of rs 800: motilal oswal,0
financial closure on rs 765cr bangalore expressway achieve,1
will it sector continue to outsmart the street in q1fy07?,1
"remain invest in infosys, advise sameet chavan",0
"buy tcs, infosys: sudarshan sukhani",0
infosys jun qtr pat see down 3% at rs 1759 cr: krchoksey,1
infosys must get new ceo soon; exit impact brand: cowen,1
will cognizant's problems spill over to industry?,1
hold infosys; target rs 2450: icicidirect.com,1
infosys can touch rs 2250-2300,0
tirthankar patnaik overweight on it space,1
no earth shake invention from india in 60 yrs: murthy,0
mohandas pai resign from infosys board,1
workload in it to come down due to ai; job to reduce: genpact,1
tcs may touch rs 1138-1139: lkp,0
infosys q3 net profit see at rs 1188 cr: angel,0
"value dig will be restrict in tata steel, wipro",1
"below rs 1090-1095, infosys may slip to rs 1060: mehta",1
infosys apr-jun qtr pat see at rs 978.2 cr: m oswal,0
shareholder interest will be infosys board's priority: chairman,0
adenwala overweight on infosys,1
infosys set up 6.6 mw solar plant in telangana campus,1
"buy infosys, hcl tech: sudarshan sukhani",0
infosys can touch rs 2900: dharmesh kant,0
infosys have resistance at rs 2050: bose,1
layoffs and hire freezes: it slowdown sign be get harder to ignore,1
infosys q3 net see up 9.3% yoy at rs 3143.6 cr: dolat,0
"hold infosys, say avinnash gorakssakar",1
vk sharma advise bull spread strategy in infosys,0
"lic up infy's stake by over 2%, buy share worth rs 3k cr",1
buy infosys with a target of rs 2240: p-sec,0
tcs valuations too high; tough to sustain level: equirus,1
"above rs 3400, infosys can go upto rs 4300-4400",0
"buy havells india, infosys: pritesh mehta",0
won't scale down fy13 eps estimate for infosys: antique,1
infosys topline beat street expectation,0
"prefer infosys, say ajay srivastava",0
"sell infosys, kotak bank; buy sun tv network: ashwani gujral",1
infosys q4 net profit see at rs 1611.6 cr: reliance money,1
"buy infosys; sell kotak mahindra bank, tata motor",0
buy infosys; target of rs 2750: iifl,0
time for infosys founder to move on - once and for all,1
buy infosys at current levels: kapadia,1
"enter infosys, may head higher: sudarshan sukhani",0
"add it stock in portfolio, say deven choksey",0
us immigration bill can hit eps of top 5 it cos by 12-25%,1
it sector q3fy13 earn estimates: motial oswal,0
"go long in reliance industries, say sudarshan sukhani",0
